"","League","Season","GameDate","GameID","BoxScoreURL","PlayByPlayURL","HomeNameFull","HomeName3","AwayNameFull","AwayName3","HaveBoxScore","HavePlayByPlay","AnalyzedPlayByPlay","Source","Season.Type"
"270","NBA","2007-2008",2007-12-05,"20071205MILGSW","http://www.nba.com/games/20071205/MILGSW/boxscore.html","http://www.nba.com/games/20071205/MILGSW/playbyplay.html","Golden State Warriors","GSW","Milwaukee Bucks","MIL","NULL",2007-12-06,2008-12-09,"Basketball Value","Regular Season"
"271","NBA","2007-2008",2007-12-05,"20071205NYKNJN","http://www.nba.com/games/20071205/NYKNJN/boxscore.html","http://www.nba.com/games/20071205/NYKNJN/playbyplay.html","New Jersey Nets","NJN","New York Knicks","NYK","NULL",2007-12-06,2008-12-09,"Basketball Value","Regular Season"
"272","NBA","2007-2008",2007-12-05,"20071205PHXTOR","http://www.nba.com/games/20071205/PHXTOR/boxscore.html","http://www.nba.com/games/20071205/PHXTOR/playbyplay.html","Toronto Raptors","TOR","Phoenix Suns","PHX","NULL",2007-12-06,2008-12-09,"Basketball Value","Regular Season"
"273","NBA","2007-2008",2007-12-06,"20071206DENDAL","http://www.nba.com/games/20071206/DENDAL/boxscore.html","http://www.nba.com/games/20071206/DENDAL/playbyplay.html","Dallas Maverics","DAL","Denver Nuggets","DEN","NULL",2007-12-06,2008-12-09,"Basketball Value","Regular Season"
"274","NBA","2007-2008",2007-12-06,"20071206MIAPOR","http://www.nba.com/games/20071206/MIAPOR/boxscore.html","http://www.nba.com/games/20071206/MIAPOR/playbyplay.html","Portland Trailblazers","POR","Miami Heat","MIA","NULL",2007-12-07,2008-12-09,"Basketball Value","Regular Season"
"275","NBA","2007-2008",2007-12-06,"20071206MINATL","http://www.nba.com/games/20071206/MINATL/boxscore.html","http://www.nba.com/games/20071206/MINATL/playbyplay.html","Atlanta Hawks","ATL","Minnesota Timberwolves","MIN","NULL",2007-12-06,2008-12-09,"Basketball Value","Regular Season"
"276","NBA","2007-2008",2007-12-07,"20071207CHIDET","http://www.nba.com/games/20071207/CHIDET/boxscore.html","http://www.nba.com/games/20071207/CHIDET/playbyplay.html","Detroit Pistons","DET","Chicago Bulls","CHI","NULL",2007-12-08,2008-12-09,"Basketball Value","Regular Season"
"277","NBA","2007-2008",2007-12-07,"20071207HOUNJN","http://www.nba.com/games/20071207/HOUNJN/boxscore.html","http://www.nba.com/games/20071207/HOUNJN/playbyplay.html","New Jersey Nets","NJN","Houston Rockets","HOU","NULL",2007-12-08,2008-12-09,"Basketball Value","Regular Season"
"278","NBA","2007-2008",2007-12-07,"20071207INDORL","http://www.nba.com/games/20071207/INDORL/boxscore.html","http://www.nba.com/games/20071207/INDORL/playbyplay.html","Orlando Magic","ORL","Indianapolis Pacers","IND","NULL",2007-12-08,2008-12-09,"Basketball Value","Regular Season"
"279","NBA","2007-2008",2007-12-07,"20071207LACSAC","http://www.nba.com/games/20071207/LACSAC/boxscore.html","http://www.nba.com/games/20071207/LACSAC/playbyplay.html","Sacramento Kings","SAC","Los Angeles Clippers","LAC","NULL",2007-12-08,2008-12-09,"Basketball Value","Regular Season"
"280","NBA","2007-2008",2007-12-07,"20071207MEMNOH","http://www.nba.com/games/20071207/MEMNOH/boxscore.html","http://www.nba.com/games/20071207/MEMNOH/playbyplay.html","New Orleans Hornets","NOH","Memphis Grizzlies","MEM","NULL",2007-12-08,2008-12-09,"Basketball Value","Regular Season"
"281","NBA","2007-2008",2007-12-07,"20071207MIAGSW","http://www.nba.com/games/20071207/MIAGSW/boxscore.html","http://www.nba.com/games/20071207/MIAGSW/playbyplay.html","Golden State Warriors","GSW","Miami Heat","MIA","NULL",2007-12-08,2008-12-09,"Basketball Value","Regular Season"
"282","NBA","2007-2008",2007-12-07,"20071207MILSEA","http://www.nba.com/games/20071207/MILSEA/boxscore.html","http://www.nba.com/games/20071207/MILSEA/playbyplay.html","Seattle Supersonics","SEA","Milwaukee Bucks","MIL","NULL",2007-12-08,2008-12-09,"Basketball Value","Regular Season"
"283","NBA","2007-2008",2007-12-07,"20071207NYKPHI","http://www.nba.com/games/20071207/NYKPHI/boxscore.html","http://www.nba.com/games/20071207/NYKPHI/playbyplay.html","Philadelphia 76ers","PHI","New York Knicks","NYK","NULL",2007-12-08,2008-12-09,"Basketball Value","Regular Season"
"284","NBA","2007-2008",2007-12-07,"20071207PHXWAS","http://www.nba.com/games/20071207/PHXWAS/boxscore.html","http://www.nba.com/games/20071207/PHXWAS/playbyplay.html","Washington Wizards","WAS","Phoenix Suns","PHX","NULL",2007-12-08,2008-12-09,"Basketball Value","Regular Season"
"285","NBA","2007-2008",2007-12-07,"20071207TORBOS","http://www.nba.com/games/20071207/TORBOS/boxscore.html","http://www.nba.com/games/20071207/TORBOS/playbyplay.html","Boston Celtics","BOS","Toronto Raptors","TOR","NULL",2007-12-08,2008-12-09,"Basketball Value","Regular Season"
"286","NBA","2007-2008",2007-12-07,"20071207UTASAS","http://www.nba.com/games/20071207/UTASAS/boxscore.html","http://www.nba.com/games/20071207/UTASAS/playbyplay.html","San Antonio Spurs","SAS","Utah Jazz","UTA","NULL",2007-12-08,2008-12-09,"Basketball Value","Regular Season"
"287","NBA","2007-2008",2007-12-08,"20071208BOSCHI","http://www.nba.com/games/20071208/BOSCHI/boxscore.html","http://www.nba.com/games/20071208/BOSCHI/playbyplay.html","Chicago Bulls","CHI","Boston Celtics","BOS","NULL",2007-12-09,2008-12-09,"Basketball Value","Regular Season"
"288","NBA","2007-2008",2007-12-08,"20071208CLECHA","http://www.nba.com/games/20071208/CLECHA/boxscore.html","http://www.nba.com/games/20071208/CLECHA/playbyplay.html","Charlotte Bobcats","CHA","Cleveland Cavaliers","CLE","NULL",2007-12-09,2008-12-09,"Basketball Value","Regular Season"
"289","NBA","2007-2008",2007-12-08,"20071208MEMATL","http://www.nba.com/games/20071208/MEMATL/boxscore.html","http://www.nba.com/games/20071208/MEMATL/playbyplay.html","Atlanta Hawks","ATL","Memphis Grizzlies","MEM","NULL",2007-12-09,2008-12-09,"Basketball Value","Regular Season"
"290","NBA","2007-2008",2007-12-08,"20071208PHINYK","http://www.nba.com/games/20071208/PHINYK/boxscore.html","http://www.nba.com/games/20071208/PHINYK/playbyplay.html","New York Knicks","NYK","Philadelphia 76ers","PHI","NULL",2007-12-09,2008-12-09,"Basketball Value","Regular Season"
"291","NBA","2007-2008",2007-12-08,"20071208PHXMIN","http://www.nba.com/games/20071208/PHXMIN/boxscore.html","http://www.nba.com/games/20071208/PHXMIN/playbyplay.html","Minnesota Timberwolves","MIN","Phoenix Suns","PHX","NULL",2007-12-09,2008-12-09,"Basketball Value","Regular Season"
"292","NBA","2007-2008",2007-12-08,"20071208SACDEN","http://www.nba.com/games/20071208/SACDEN/boxscore.html","http://www.nba.com/games/20071208/SACDEN/playbyplay.html","Denver Nuggets","DEN","Sacramento Kings","SAC","NULL",2007-12-09,2008-12-09,"Basketball Value","Regular Season"
"293","NBA","2007-2008",2007-12-08,"20071208UTADAL","http://www.nba.com/games/20071208/UTADAL/boxscore.html","http://www.nba.com/games/20071208/UTADAL/playbyplay.html","Dallas Maverics","DAL","Utah Jazz","UTA","NULL",2007-12-09,2008-12-09,"Basketball Value","Regular Season"
"294","NBA","2007-2008",2007-12-09,"20071209CHADET","http://www.nba.com/games/20071209/CHADET/boxscore.html","http://www.nba.com/games/20071209/CHADET/playbyplay.html","Detroit Pistons","DET","Charlotte Bobcats","CHA","NULL",2007-12-10,2008-12-09,"Basketball Value","Regular Season"
"295","NBA","2007-2008",2007-12-09,"20071209GSWLAL","http://www.nba.com/games/20071209/GSWLAL/boxscore.html","http://www.nba.com/games/20071209/GSWLAL/playbyplay.html","Los Angeles Lakers","LAL","Golden State Warriors","GSW","NULL",2007-12-10,2008-12-09,"Basketball Value","Regular Season"
"296","NBA","2007-2008",2007-12-09,"20071209HOUTOR","http://www.nba.com/games/20071209/HOUTOR/boxscore.html","http://www.nba.com/games/20071209/HOUTOR/playbyplay.html","Toronto Raptors","TOR","Houston Rockets","HOU","NULL",2007-12-10,2008-12-09,"Basketball Value","Regular Season"
"297","NBA","2007-2008",2007-12-09,"20071209MIALAC","http://www.nba.com/games/20071209/MIALAC/boxscore.html","http://www.nba.com/games/20071209/MIALAC/playbyplay.html","Los Angeles Clippers","LAC","Miami Heat","MIA","NULL",2007-12-10,2008-12-09,"Basketball Value","Regular Season"
"298","NBA","2007-2008",2007-12-09,"20071209MILPOR","http://www.nba.com/games/20071209/MILPOR/boxscore.html","http://www.nba.com/games/20071209/MILPOR/playbyplay.html","Portland Trailblazers","POR","Milwaukee Bucks","MIL","NULL",2007-12-10,2008-12-09,"Basketball Value","Regular Season"
"299","NBA","2007-2008",2007-12-09,"20071209NJNWAS","http://www.nba.com/games/20071209/NJNWAS/boxscore.html","http://www.nba.com/games/20071209/NJNWAS/playbyplay.html","Washington Wizards","WAS","New Jersey Nets","NJN","NULL",2007-12-10,2008-12-09,"Basketball Value","Regular Season"
"300","NBA","2007-2008",2007-12-09,"20071209SEANOH","http://www.nba.com/games/20071209/SEANOH/boxscore.html","http://www.nba.com/games/20071209/SEANOH/playbyplay.html","New Orleans Hornets","NOH","Seattle Supersonics","SEA","NULL",2007-12-10,2008-12-09,"Basketball Value","Regular Season"
"301","NBA","2007-2008",2007-12-10,"20071210ATLORL","http://www.nba.com/games/20071210/ATLORL/boxscore.html","http://www.nba.com/games/20071210/ATLORL/playbyplay.html","Orlando Magic","ORL","Atlanta Hawks","ATL","NULL",2007-12-10,2008-12-09,"Basketball Value","Regular Season"
"302","NBA","2007-2008",2007-12-10,"20071210DALNYK","http://www.nba.com/games/20071210/DALNYK/boxscore.html","http://www.nba.com/games/20071210/DALNYK/playbyplay.html","New York Knicks","NYK","Dallas Maverics","DAL","NULL",2007-12-10,2008-12-09,"Basketball Value","Regular Season"
"303","NBA","2007-2008",2007-12-10,"20071210HOUPHI","http://www.nba.com/games/20071210/HOUPHI/boxscore.html","http://www.nba.com/games/20071210/HOUPHI/playbyplay.html","Philadelphia 76ers","PHI","Houston Rockets","HOU","NULL",2007-12-10,2008-12-09,"Basketball Value","Regular Season"
"304","NBA","2007-2008",2007-12-10,"20071210MIAPHX","http://www.nba.com/games/20071210/MIAPHX/boxscore.html","http://www.nba.com/games/20071210/MIAPHX/playbyplay.html","Phoenix Suns","PHX","Miami Heat","MIA","NULL",2007-12-11,2008-12-09,"Basketball Value","Regular Season"
"305","NBA","2007-2008",2007-12-10,"20071210MILSAC","http://www.nba.com/games/20071210/MILSAC/boxscore.html","http://www.nba.com/games/20071210/MILSAC/playbyplay.html","Sacramento Kings","SAC","Milwaukee Bucks","MIL","NULL",2007-12-11,2008-12-09,"Basketball Value","Regular Season"
"306","NBA","2007-2008",2007-12-11,"20071211DETMEM","http://www.nba.com/games/20071211/DETMEM/boxscore.html","http://www.nba.com/games/20071211/DETMEM/playbyplay.html","Memphis Grizzlies","MEM","Detroit Pistons","DET","NULL",2007-12-11,2008-12-09,"Basketball Value","Regular Season"
"307","NBA","2007-2008",2007-12-11,"20071211INDCLE","http://www.nba.com/games/20071211/INDCLE/boxscore.html","http://www.nba.com/games/20071211/INDCLE/playbyplay.html","Cleveland Cavaliers","CLE","Indianapolis Pacers","IND","NULL",2007-12-11,2008-12-09,"Basketball Value","Regular Season"
"308","NBA","2007-2008",2007-12-11,"20071211LACNJN","http://www.nba.com/games/20071211/LACNJN/boxscore.html","http://www.nba.com/games/20071211/LACNJN/playbyplay.html","New Jersey Nets","NJN","Los Angeles Clippers","LAC","NULL",2007-12-11,2008-12-09,"Basketball Value","Regular Season"
"309","NBA","2007-2008",2007-12-11,"20071211MINWAS","http://www.nba.com/games/20071211/MINWAS/boxscore.html","http://www.nba.com/games/20071211/MINWAS/playbyplay.html","Washington Wizards","WAS","Minnesota Timberwolves","MIN","NULL",2007-12-11,2008-12-09,"Basketball Value","Regular Season"
"310","NBA","2007-2008",2007-12-11,"20071211PORUTA","http://www.nba.com/games/20071211/PORUTA/boxscore.html","http://www.nba.com/games/20071211/PORUTA/playbyplay.html","Utah Jazz","UTA","Portland Trailblazers","POR","NULL",2007-12-11,2008-12-09,"Basketball Value","Regular Season"
"311","NBA","2007-2008",2007-12-11,"20071211SASGSW","http://www.nba.com/games/20071211/SASGSW/boxscore.html","http://www.nba.com/games/20071211/SASGSW/playbyplay.html","Golden State Warriors","GSW","San Antonio Spurs","SAS","NULL",2007-12-12,2008-12-09,"Basketball Value","Regular Season"
"312","NBA","2007-2008",2007-12-11,"20071211SEACHI","http://www.nba.com/games/20071211/SEACHI/boxscore.html","http://www.nba.com/games/20071211/SEACHI/playbyplay.html","Chicago Bulls","CHI","Seattle Supersonics","SEA","NULL",2007-12-11,2008-12-09,"Basketball Value","Regular Season"
"313","NBA","2007-2008",2007-12-11,"20071211TORATL","http://www.nba.com/games/20071211/TORATL/boxscore.html","http://www.nba.com/games/20071211/TORATL/playbyplay.html","Atlanta Hawks","ATL","Toronto Raptors","TOR","NULL",2007-12-11,2008-12-09,"Basketball Value","Regular Season"
"314","NBA","2007-2008",2007-12-12,"20071212CHIIND","http://www.nba.com/games/20071212/CHIIND/boxscore.html","http://www.nba.com/games/20071212/CHIIND/playbyplay.html","Indianapolis Pacers","IND","Chicago Bulls","CHI","NULL",2007-12-12,2008-12-09,"Basketball Value","Regular Season"
"315","NBA","2007-2008",2007-12-12,"20071212DALTOR","http://www.nba.com/games/20071212/DALTOR/boxscore.html","http://www.nba.com/games/20071212/DALTOR/playbyplay.html","Toronto Raptors","TOR","Dallas Maverics","DAL","NULL",2007-12-12,2008-12-09,"Basketball Value","Regular Season"
"316","NBA","2007-2008",2007-12-12,"20071212DETHOU","http://www.nba.com/games/20071212/DETHOU/boxscore.html","http://www.nba.com/games/20071212/DETHOU/playbyplay.html","Houston Rockets","HOU","Detroit Pistons","DET","NULL",2007-12-12,2008-12-09,"Basketball Value","Regular Season"
"317","NBA","2007-2008",2007-12-12,"20071212GSWPOR","http://www.nba.com/games/20071212/GSWPOR/boxscore.html","http://www.nba.com/games/20071212/GSWPOR/playbyplay.html","Portland Trailblazers","POR","Golden State Warriors","GSW","NULL",2007-12-13,2008-12-09,"Basketball Value","Regular Season"
"318","NBA","2007-2008",2007-12-12,"20071212LACCHA","http://www.nba.com/games/20071212/LACCHA/boxscore.html","http://www.nba.com/games/20071212/LACCHA/playbyplay.html","Charlotte Bobcats","CHA","Los Angeles Clippers","LAC","NULL",2007-12-12,2008-12-09,"Basketball Value","Regular Season"
"319","NBA","2007-2008",2007-12-12,"20071212MINPHI","http://www.nba.com/games/20071212/MINPHI/boxscore.html","http://www.nba.com/games/20071212/MINPHI/playbyplay.html","Philadelphia 76ers","PHI","Minnesota Timberwolves","MIN","NULL",2007-12-12,2008-12-09,"Basketball Value","Regular Season"
"320","NBA","2007-2008",2007-12-12,"20071212NOHDEN","http://www.nba.com/games/20071212/NOHDEN/boxscore.html","http://www.nba.com/games/20071212/NOHDEN/playbyplay.html","Denver Nuggets","DEN","New Orleans Hornets","NOH","NULL",2007-12-13,2008-12-09,"Basketball Value","Regular Season"
"321","NBA","2007-2008",2007-12-12,"20071212ORLMIL","http://www.nba.com/games/20071212/ORLMIL/boxscore.html","http://www.nba.com/games/20071212/ORLMIL/playbyplay.html","Milwaukee Bucks","MIL","Orlando Magic","ORL","NULL",2007-12-13,2008-12-09,"Basketball Value","Regular Season"
"322","NBA","2007-2008",2007-12-12,"20071212SACBOS","http://www.nba.com/games/20071212/SACBOS/boxscore.html","http://www.nba.com/games/20071212/SACBOS/playbyplay.html","Boston Celtics","BOS","Sacramento Kings","SAC","NULL",2007-12-12,2008-12-09,"Basketball Value","Regular Season"
"323","NBA","2007-2008",2007-12-12,"20071212SEANYK","http://www.nba.com/games/20071212/SEANYK/boxscore.html","http://www.nba.com/games/20071212/SEANYK/playbyplay.html","New York Knicks","NYK","Seattle Supersonics","SEA","NULL",2007-12-12,2008-12-09,"Basketball Value","Regular Season"
"324","NBA","2007-2008",2007-12-12,"20071212UTAPHX","http://www.nba.com/games/20071212/UTAPHX/boxscore.html","http://www.nba.com/games/20071212/UTAPHX/playbyplay.html","Phoenix Suns","PHX","Utah Jazz","UTA","NULL",2007-12-13,2008-12-09,"Basketball Value","Regular Season"
"325","NBA","2007-2008",2007-12-13,"20071213SASLAL","http://www.nba.com/games/20071213/SASLAL/boxscore.html","http://www.nba.com/games/20071213/SASLAL/playbyplay.html","Los Angeles Lakers","LAL","San Antonio Spurs","SAS","NULL",2007-12-14,2008-12-09,"Basketball Value","Regular Season"
"326","NBA","2007-2008",2007-12-13,"20071213WASMIA","http://www.nba.com/games/20071213/WASMIA/boxscore.html","http://www.nba.com/games/20071213/WASMIA/playbyplay.html","Miami Heat","MIA","Washington Wizards","WAS","NULL",2007-12-14,2008-12-09,"Basketball Value","Regular Season"
"327","NBA","2007-2008",2007-12-14,"20071214ATLDET","http://www.nba.com/games/20071214/ATLDET/boxscore.html","http://www.nba.com/games/20071214/ATLDET/playbyplay.html","Detroit Pistons","DET","Atlanta Hawks","ATL","NULL",2007-12-15,2008-12-09,"Basketball Value","Regular Season"
"328","NBA","2007-2008",2007-12-14,"20071214CLENJN","http://www.nba.com/games/20071214/CLENJN/boxscore.html","http://www.nba.com/games/20071214/CLENJN/playbyplay.html","New Jersey Nets","NJN","Cleveland Cavaliers","CLE","NULL",2007-12-15,2008-12-09,"Basketball Value","Regular Season"
"329","NBA","2007-2008",2007-12-14,"20071214LACMEM","http://www.nba.com/games/20071214/LACMEM/boxscore.html","http://www.nba.com/games/20071214/LACMEM/playbyplay.html","Memphis Grizzlies","MEM","Los Angeles Clippers","LAC","NULL",2007-12-15,2008-12-09,"Basketball Value","Regular Season"
"330","NBA","2007-2008",2007-12-14,"20071214LALGSW","http://www.nba.com/games/20071214/LALGSW/boxscore.html","http://www.nba.com/games/20071214/LALGSW/playbyplay.html","Golden State Warriors","GSW","Los Angeles Lakers","LAL","NULL",2007-12-15,2008-12-09,"Basketball Value","Regular Season"
"331","NBA","2007-2008",2007-12-14,"20071214MILBOS","http://www.nba.com/games/20071214/MILBOS/boxscore.html","http://www.nba.com/games/20071214/MILBOS/playbyplay.html","Boston Celtics","BOS","Milwaukee Bucks","MIL","NULL",2007-12-15,2008-12-09,"Basketball Value","Regular Season"
"332","NBA","2007-2008",2007-12-14,"20071214NOHDAL","http://www.nba.com/games/20071214/NOHDAL/boxscore.html","http://www.nba.com/games/20071214/NOHDAL/playbyplay.html","Dallas Maverics","DAL","New Orleans Hornets","NOH","NULL",2007-12-15,2008-12-09,"Basketball Value","Regular Season"
"333","NBA","2007-2008",2007-12-14,"20071214NYKCHI","http://www.nba.com/games/20071214/NYKCHI/boxscore.html","http://www.nba.com/games/20071214/NYKCHI/playbyplay.html","Chicago Bulls","CHI","New York Knicks","NYK","NULL",2007-12-15,2008-12-09,"Basketball Value","Regular Season"
"334","NBA","2007-2008",2007-12-14,"20071214ORLCHA","http://www.nba.com/games/20071214/ORLCHA/boxscore.html","http://www.nba.com/games/20071214/ORLCHA/playbyplay.html","Charlotte Bobcats","CHA","Orlando Magic","ORL","NULL",2007-12-15,2008-12-09,"Basketball Value","Regular Season"
"335","NBA","2007-2008",2007-12-14,"20071214SACPHI","http://www.nba.com/games/20071214/SACPHI/boxscore.html","http://www.nba.com/games/20071214/SACPHI/playbyplay.html","Philadelphia 76ers","PHI","Sacramento Kings","SAC","NULL",2007-12-15,2008-12-09,"Basketball Value","Regular Season"
"336","NBA","2007-2008",2007-12-14,"20071214SEAMIN","http://www.nba.com/games/20071214/SEAMIN/boxscore.html","http://www.nba.com/games/20071214/SEAMIN/playbyplay.html","Minnesota Timberwolves","MIN","Seattle Supersonics","SEA","NULL",2007-12-15,2008-12-09,"Basketball Value","Regular Season"
"337","NBA","2007-2008",2007-12-14,"20071214TORIND","http://www.nba.com/games/20071214/TORIND/boxscore.html","http://www.nba.com/games/20071214/TORIND/playbyplay.html","Indianapolis Pacers","IND","Toronto Raptors","TOR","NULL",2007-12-15,2008-12-09,"Basketball Value","Regular Season"
"338","NBA","2007-2008",2007-12-14,"20071214UTAPOR","http://www.nba.com/games/20071214/UTAPOR/boxscore.html","http://www.nba.com/games/20071214/UTAPOR/playbyplay.html","Portland Trailblazers","POR","Utah Jazz","UTA","NULL",2007-12-15,2008-12-09,"Basketball Value","Regular Season"
"339","NBA","2007-2008",2007-12-15,"20071215CHAATL","http://www.nba.com/games/20071215/CHAATL/boxscore.html","http://www.nba.com/games/20071215/CHAATL/playbyplay.html","Atlanta Hawks","ATL","Charlotte Bobcats","CHA","NULL",2007-12-16,2008-12-09,"Basketball Value","Regular Season"
"340","NBA","2007-2008",2007-12-15,"20071215DALHOU","http://www.nba.com/games/20071215/DALHOU/boxscore.html","http://www.nba.com/games/20071215/DALHOU/playbyplay.html","Houston Rockets","HOU","Dallas Maverics","DAL","NULL",2007-12-16,2008-12-09,"Basketball Value","Regular Season"
"341","NBA","2007-2008",2007-12-15,"20071215DENSAS","http://www.nba.com/games/20071215/DENSAS/boxscore.html","http://www.nba.com/games/20071215/DENSAS/playbyplay.html","San Antonio Spurs","SAS","Denver Nuggets","DEN","NULL",2007-12-16,2008-12-09,"Basketball Value","Regular Season"
"342","NBA","2007-2008",2007-12-15,"20071215INDMIA","http://www.nba.com/games/20071215/INDMIA/boxscore.html","http://www.nba.com/games/20071215/INDMIA/playbyplay.html","Miami Heat","MIA","Indianapolis Pacers","IND","NULL",2007-12-16,2008-12-09,"Basketball Value","Regular Season"
"343","NBA","2007-2008",2007-12-15,"20071215MEMORL","http://www.nba.com/games/20071215/MEMORL/boxscore.html","http://www.nba.com/games/20071215/MEMORL/playbyplay.html","Orlando Magic","ORL","Memphis Grizzlies","MEM","NULL",2007-12-16,2008-12-09,"Basketball Value","Regular Season"
"344","NBA","2007-2008",2007-12-15,"20071215MINMIL","http://www.nba.com/games/20071215/MINMIL/boxscore.html","http://www.nba.com/games/20071215/MINMIL/playbyplay.html","Milwaukee Bucks","MIL","Minnesota Timberwolves","MIN","NULL",2007-12-16,2008-12-09,"Basketball Value","Regular Season"
"345","NBA","2007-2008",2007-12-15,"20071215NJNNYK","http://www.nba.com/games/20071215/NJNNYK/boxscore.html","http://www.nba.com/games/20071215/NJNNYK/playbyplay.html","New York Knicks","NYK","New Jersey Nets","NJN","NULL",2007-12-16,2008-12-09,"Basketball Value","Regular Season"
"346","NBA","2007-2008",2007-12-15,"20071215PHICLE","http://www.nba.com/games/20071215/PHICLE/boxscore.html","http://www.nba.com/games/20071215/PHICLE/playbyplay.html","Cleveland Cavaliers","CLE","Philadelphia 76ers","PHI","NULL",2007-12-16,2008-12-09,"Basketball Value","Regular Season"
"347","NBA","2007-2008",2007-12-15,"20071215PHXNOH","http://www.nba.com/games/20071215/PHXNOH/boxscore.html","http://www.nba.com/games/20071215/PHXNOH/playbyplay.html","New Orleans Hornets","NOH","Phoenix Suns","PHX","NULL",2007-12-16,2008-12-09,"Basketball Value","Regular Season"
"348","NBA","2007-2008",2007-12-15,"20071215SACWAS","http://www.nba.com/games/20071215/SACWAS/boxscore.html","http://www.nba.com/games/20071215/SACWAS/playbyplay.html","Washington Wizards","WAS","Sacramento Kings","SAC","NULL",2007-12-16,2008-12-09,"Basketball Value","Regular Season"
"349","NBA","2007-2008",2007-12-15,"20071215SEAUTA","http://www.nba.com/games/20071215/SEAUTA/boxscore.html","http://www.nba.com/games/20071215/SEAUTA/playbyplay.html","Utah Jazz","UTA","Seattle Supersonics","SEA","NULL",2007-12-16,2008-12-09,"Basketball Value","Regular Season"
"350","NBA","2007-2008",2007-12-16,"20071216BOSTOR","http://www.nba.com/games/20071216/BOSTOR/boxscore.html","http://www.nba.com/games/20071216/BOSTOR/playbyplay.html","Toronto Raptors","TOR","Boston Celtics","BOS","NULL",2007-12-16,2008-12-09,"Basketball Value","Regular Season"
"351","NBA","2007-2008",2007-12-16,"20071216GSWDET","http://www.nba.com/games/20071216/GSWDET/boxscore.html","http://www.nba.com/games/20071216/GSWDET/playbyplay.html","Detroit Pistons","DET","Golden State Warriors","GSW","NULL",2007-12-16,2008-12-09,"Basketball Value","Regular Season"
"352","NBA","2007-2008",2007-12-16,"20071216LACLAL","http://www.nba.com/games/20071216/LACLAL/boxscore.html","http://www.nba.com/games/20071216/LACLAL/playbyplay.html","Los Angeles Lakers","LAL","Los Angeles Clippers","LAC","NULL",2007-12-17,2008-12-09,"Basketball Value","Regular Season"
"353","NBA","2007-2008",2007-12-16,"20071216PORDEN","http://www.nba.com/games/20071216/PORDEN/boxscore.html","http://www.nba.com/games/20071216/PORDEN/playbyplay.html","Denver Nuggets","DEN","Portland Trailblazers","POR","NULL",2007-12-16,2008-12-09,"Basketball Value","Regular Season"
"354","NBA","2007-2008",2007-12-17,"20071217GSWMEM","http://www.nba.com/games/20071217/GSWMEM/boxscore.html","http://www.nba.com/games/20071217/GSWMEM/playbyplay.html","Memphis Grizzlies","MEM","Golden State Warriors","GSW","NULL",2007-12-18,2008-12-09,"Basketball Value","Regular Season"
"355","NBA","2007-2008",2007-12-17,"20071217INDNYK","http://www.nba.com/games/20071217/INDNYK/boxscore.html","http://www.nba.com/games/20071217/INDNYK/playbyplay.html","New York Knicks","NYK","Indianapolis Pacers","IND","NULL",2007-12-22,2008-12-09,"Basketball Value","Regular Season"
"356","NBA","2007-2008",2007-12-17,"20071217MILCLE","http://www.nba.com/games/20071217/MILCLE/boxscore.html","http://www.nba.com/games/20071217/MILCLE/playbyplay.html","Cleveland Cavaliers","CLE","Milwaukee Bucks","MIL","NULL",2007-12-22,2008-12-09,"Basketball Value","Regular Season"
"357","NBA","2007-2008",2007-12-17,"20071217MINMIA","http://www.nba.com/games/20071217/MINMIA/boxscore.html","http://www.nba.com/games/20071217/MINMIA/playbyplay.html","Miami Heat","MIA","Minnesota Timberwolves","MIN","NULL",2007-12-18,2008-12-09,"Basketball Value","Regular Season"
"358","NBA","2007-2008",2007-12-17,"20071217NOHPOR","http://www.nba.com/games/20071217/NOHPOR/boxscore.html","http://www.nba.com/games/20071217/NOHPOR/playbyplay.html","Portland Trailblazers","POR","New Orleans Hornets","NOH","NULL",2007-12-18,2008-12-09,"Basketball Value","Regular Season"
"359","NBA","2007-2008",2007-12-17,"20071217ORLDAL","http://www.nba.com/games/20071217/ORLDAL/boxscore.html","http://www.nba.com/games/20071217/ORLDAL/playbyplay.html","Dallas Maverics","DAL","Orlando Magic","ORL","NULL",2007-12-18,2008-12-09,"Basketball Value","Regular Season"
"360","NBA","2007-2008",2007-12-17,"20071217PHXSAS","http://www.nba.com/games/20071217/PHXSAS/boxscore.html","http://www.nba.com/games/20071217/PHXSAS/playbyplay.html","San Antonio Spurs","SAS","Phoenix Suns","PHX","NULL",2007-12-18,2008-12-09,"Basketball Value","Regular Season"
"361","NBA","2007-2008",2007-12-17,"20071217UTAATL","http://www.nba.com/games/20071217/UTAATL/boxscore.html","http://www.nba.com/games/20071217/UTAATL/playbyplay.html","Atlanta Hawks","ATL","Utah Jazz","UTA","NULL",2007-12-18,2008-12-09,"Basketball Value","Regular Season"
"362","NBA","2007-2008",2007-12-18,"20071218LALCHI","http://www.nba.com/games/20071218/LALCHI/boxscore.html","http://www.nba.com/games/20071218/LALCHI/playbyplay.html","Chicago Bulls","CHI","Los Angeles Lakers","LAL","NULL",2007-12-18,2008-12-09,"Basketball Value","Regular Season"
"363","NBA","2007-2008",2007-12-18,"20071218SACNJN","http://www.nba.com/games/20071218/SACNJN/boxscore.html","http://www.nba.com/games/20071218/SACNJN/playbyplay.html","New Jersey Nets","NJN","Sacramento Kings","SAC","NULL",2007-12-18,2008-12-09,"Basketball Value","Regular Season"
