unitid,awlevel,crace15,crace16,cipcode
137847,5,1,1,"11020"
137847,5,2,1,"11050"
137847,5,5,7,"15010"
137847,5,1,0,"15070"
137847,5,1,1,"15090"
137847,5,0,2,"17010"
137847,5,5,1,"19050"
137847,5,11,12,"20010"
137847,5,0,2,"21040"
137847,5,7,3,"22010"
137847,5,13,3,"22040"
137847,5,7,5,"22050"
137847,5,6,4,"22070"
137847,5,9,8,"22080"
137847,5,20,9,"22090"
137847,5,0,1,"22140"
137847,5,213,135,"99000"
137847,7,37,3,"05060"
137847,7,43,96,"08010"
137847,7,80,99,"99000"
138293,5,1,0,"05060"
138293,5,2,0,"05080"
138293,5,3,0,"99000"
138600,5,0,11,"04010"
138600,5,0,4,"10050"
138600,5,0,2,"10070"
138600,5,0,9,"11020"
138600,5,0,1,"11030"
138600,5,0,1,"11050"
138600,5,0,1,"11990"
138600,5,0,15,"15010"
138600,5,0,1,"15090"
138600,5,0,1,"15100"
138600,5,0,1,"15990"
138600,5,0,6,"17010"
138600,5,0,2,"19050"
138600,5,0,11,"20010"
138600,5,0,16,"22040"
138600,5,0,9,"22050"
138600,5,0,5,"22070"
138600,5,0,8,"22080"
138600,5,0,10,"49010"
138600,5,0,114,"99000"
138716,5,6,2,"04010"
138716,5,23,20,"05060"
138716,5,0,9,"05140"
138716,5,4,37,"08020"
138716,5,0,14,"08080"
138716,5,0,8,"08230"
138716,5,0,1,"08320"
138716,5,1,1,"08330"
138716,5,6,7,"08350"
138716,5,0,8,"08380"
138716,5,0,4,"08999"
138716,5,3,3,"10020"
138716,5,0,1,"10050"
138716,5,1,0,"11020"
138716,5,0,12,"12030"
138716,5,0,1,"15060"
138716,5,4,2,"17010"
138716,5,3,0,"19050"
138716,5,3,6,"20010"
138716,5,5,3,"22050"
138716,5,12,23,"22060"
138716,5,71,162,"99000"
138789,5,9,3,"04010"
138789,5,23,25,"05020"
138789,5,3,2,"05040"
138789,5,14,8,"05060"
138789,5,9,9,"05090"
138789,5,7,3,"07020"
138789,5,2,13,"08020"
138789,5,0,2,"08040"
138789,5,0,1,"08320"
138789,5,2,7,"08350"
138789,5,0,4,"08380"
138789,5,1,0,"10050"
138789,5,2,49,"12030"
138789,5,0,2,"12130"
138789,5,2,8,"15010"
138789,5,10,5,"17010"
138789,5,12,2,"19050"
138789,5,2,8,"20010"
138789,5,2,7,"21040"
138789,5,17,7,"21050"
138789,5,7,7,"22050"
138789,5,5,2,"22070"
138789,5,129,174,"99000"
138789,7,5,0,"05010"
138789,7,2,31,"08020"
138789,7,2,6,"08160"
138789,7,0,8,"08230"
138789,7,1,1,"08380"
138789,7,0,1,"15010"
138789,7,0,2,"17010"
138789,7,0,3,"19050"
138789,7,5,4,"22050"
138789,7,15,56,"99000"
138868,5,28,0,"23012"
138868,5,0,1,"23020"
138868,5,3,7,"23040"
138868,5,31,8,"99000"
138877,5,7,14,"10020"
138877,5,7,14,"99000"
138947,7,1,0,"04030"
138947,7,1,0,"04060"
138947,7,1,0,"04100"
138947,7,5,2,"04140"
138947,7,1,0,"04160"
138947,7,1,4,"04170"
138947,7,0,1,"04260"
138947,7,5,1,"04990"
138947,7,22,9,"05020"
138947,7,27,12,"05040"
138947,7,6,0,"05060"
138947,7,8,11,"05090"
138947,7,1,1,"05990"
138947,7,2,16,"08020"
138947,7,1,5,"08030"
138947,7,0,6,"08180"
138947,7,0,2,"08220"
138947,7,0,5,"08230"
138947,7,1,3,"08260"
138947,7,8,13,"08270"
138947,7,0,10,"08300"
138947,7,1,1,"08340"
138947,7,1,15,"08992"
138947,7,0,1,"08999"
138947,7,0,2,"11020"
138947,7,0,2,"15020"
138947,7,9,28,"16010"
138947,7,5,3,"17010"
138947,7,1,1,"19060"
138947,7,1,1,"19070"
138947,7,2,0,"19080"
138947,7,0,1,"19090"
138947,7,5,1,"19992"
138947,7,12,10,"21020"
138947,7,18,55,"21040"
138947,7,1,0,"22040"
138947,7,2,0,"22050"
138947,7,5,7,"22070"
138947,7,0,1,"22080"
138947,7,2,0,"22090"
138947,7,4,2,"22110"
138947,7,160,232,"99000"
138947,9,1,1,"04170"
138947,9,2,1,"04990"
138947,9,1,2,"08260"
138947,9,5,3,"08270"
138947,9,0,1,"08340"
138947,9,4,0,"22070"
138947,9,13,8,"99000"
138983,5,13,7,"04010"
138983,5,24,14,"05020"
138983,5,6,3,"05040"
138983,5,21,5,"05060"
138983,5,4,2,"05090"
138983,5,0,2,"05140"
138983,5,2,0,"05170"
138983,5,0,1,"07010"
138983,5,1,12,"08020"
138983,5,2,11,"08080"
138983,5,1,1,"08310"
138983,5,2,1,"08320"
138983,5,1,3,"08380"
138983,5,1,4,"10020"
138983,5,0,1,"10050"
138983,5,1,2,"11020"
138983,5,1,7,"15010"
138983,5,5,3,"17010"
138983,5,1,0,"19020"
138983,5,3,2,"19050"
138983,5,12,25,"20010"
138983,5,6,7,"22050"
138983,5,8,5,"22070"
138983,5,11,17,"22080"
138983,5,126,135,"99000"
138983,7,4,3,"05020"
138983,7,18,0,"05060"
138983,7,0,17,"08020"
138983,7,8,9,"08030"
138983,7,0,9,"08080"
138983,7,0,14,"08300"
138983,7,2,2,"12020"
138983,7,7,6,"20010"
138983,7,39,60,"99000"
139144,5,8,9,"01010"
139144,5,4,6,"04010"
139144,5,9,9,"05020"
139144,5,23,13,"05060"
139144,5,0,4,"05140"
139144,5,1,0,"05170"
139144,5,0,1,"05990"
139144,5,0,21,"08010"
139144,5,2,6,"08020"
139144,5,0,4,"08310"
139144,5,8,7,"08320"
139144,5,1,1,"08330"
139144,5,4,7,"08350"
139144,5,0,1,"08380"
139144,5,4,1,"08390"
139144,5,0,9,"08993"
139144,5,7,0,"09250"
139144,5,4,2,"10020"
139144,5,0,3,"11020"
139144,5,1,2,"11050"
139144,5,0,3,"13010"
139144,5,1,8,"15010"
139144,5,2,1,"15060"
139144,5,3,0,"15100"
139144,5,3,2,"17010"
139144,5,2,0,"19020"
139144,5,16,4,"19050"
139144,5,4,17,"20010"
139144,5,1,2,"20990"
139144,5,0,2,"21030"
139144,5,2,5,"22050"
139144,5,2,3,"22070"
139144,5,0,4,"22080"
139144,5,2,3,"49030"
139144,5,114,160,"99000"
139144,7,12,5,"05010"
139144,7,0,29,"08010"
139144,7,5,18,"08020"
139144,7,17,52,"99000"
139199,5,0,7,"04010"
139199,5,1,3,"05020"
139199,5,23,11,"05060"
139199,5,0,8,"06020"
139199,5,1,4,"06030"
139199,5,1,0,"08010"
139199,5,0,9,"08020"
139199,5,0,2,"08080"
139199,5,0,19,"08230"
139199,5,0,3,"08310"
139199,5,0,1,"08320"
139199,5,0,5,"08350"
139199,5,0,1,"10040"
139199,5,0,1,"10090"
139199,5,0,2,"10990"
139199,5,0,1,"11010"
139199,5,0,1,"11050"
139199,5,1,0,"12010"
139199,5,0,20,"12030"
139199,5,0,3,"12990"
139199,5,0,5,"13010"
139199,5,0,3,"13990"
139199,5,0,3,"15010"
139199,5,0,2,"20010"
139199,5,0,3,"21040"
139199,5,0,5,"22050"
139199,5,21,10,"22090"
139199,5,1,1,"23020"
139199,5,0,2,"49010"
139199,5,49,135,"99000"
139199,7,4,0,"05060"
139199,7,0,3,"08020"
139199,7,0,1,"08180"
139199,7,0,8,"08230"
139199,7,4,12,"99000"
139302,5,5,13,"04010"
139302,5,12,13,"05020"
139302,5,14,26,"05060"
139302,5,1,1,"05170"
139302,5,19,30,"06010"
139302,5,4,21,"08020"
139302,5,1,1,"08040"
139302,5,0,4,"08230"
139302,5,1,1,"08310"
139302,5,6,1,"08350"
139302,5,1,6,"08380"
139302,5,2,6,"10020"
139302,5,7,2,"10050"
139302,5,0,3,"12010"
139302,5,1,3,"12150"
139302,5,0,2,"12230"
139302,5,0,2,"13010"
139302,5,1,2,"13060"
139302,5,2,5,"15010"
139302,5,0,6,"15060"
139302,5,0,1,"17010"
139302,5,1,1,"19020"
139302,5,1,0,"19050"
139302,5,1,8,"20010"
139302,5,0,8,"21040"
139302,5,2,3,"22010"
139302,5,0,2,"22050"
139302,5,10,7,"22070"
139302,5,0,4,"22080"
139302,5,92,182,"99000"
139348,7,3,3,"23012"
139348,7,3,3,"99000"
139348,9,17,0,"23012"
139348,9,17,0,"99000"
139348,10,38,4,"23011"
139348,10,38,4,"99000"
139366,5,7,2,"02060"
139366,5,2,3,"04010"
139366,5,18,13,"05010"
139366,5,24,18,"05020"
139366,5,3,1,"05040"
139366,5,17,3,"05060"
139366,5,7,4,"05090"
139366,5,3,1,"05110"
139366,5,1,2,"08020"
139366,5,5,14,"08080"
139366,5,0,24,"08230"
139366,5,2,1,"08310"
139366,5,5,1,"08320"
139366,5,4,20,"08370"
139366,5,1,5,"08992"
139366,5,0,4,"10020"
139366,5,2,1,"10040"
139366,5,1,5,"10050"
139366,5,1,2,"10070"
139366,5,0,2,"11030"
139366,5,1,6,"12230"
139366,5,3,9,"15010"
139366,5,0,4,"15060"
139366,5,2,2,"17010"
139366,5,1,2,"19050"
139366,5,5,3,"19170"
139366,5,8,2,"20010"
139366,5,3,1,"21020"
139366,5,6,3,"21030"
139366,5,16,9,"21050"
139366,5,8,4,"22010"
139366,5,5,6,"22050"
139366,5,8,2,"22070"
139366,5,0,3,"22080"
139366,5,25,34,"49010"
139366,5,194,216,"99000"
139366,7,1,1,"04010"
139366,7,16,3,"05010"
139366,7,2,13,"08020"
139366,7,0,2,"08080"
139366,7,4,10,"08160"
139366,7,0,10,"08180"
139366,7,0,45,"08230"
139366,7,0,13,"08300"
139366,7,2,2,"08310"
139366,7,8,6,"08320"
139366,7,6,14,"08992"
139366,7,2,7,"15010"
139366,7,4,1,"17010"
139366,7,5,2,"22010"
139366,7,4,1,"22050"
139366,7,1,0,"49020"
139366,7,55,130,"99000"
139658,5,1,1,"03080"
139658,5,61,30,"04010"
139658,5,89,45,"05010"
139658,5,2,0,"07010"
139658,5,2,11,"08010"
139658,5,3,10,"10030"
139658,5,3,0,"10050"
139658,5,2,5,"11020"
139658,5,0,2,"11030"
139658,5,1,6,"11050"
139658,5,1,0,"11060"
139658,5,29,5,"12010"
139658,5,7,189,"12030"
139658,5,1,20,"12150"
139658,5,1,6,"12250"
139658,5,22,27,"15010"
139658,5,2,1,"15040"
139658,5,7,2,"15090"
139658,5,1,1,"15100"
139658,5,2,0,"15990"
139658,5,6,4,"17010"
139658,5,4,1,"19020"
139658,5,76,14,"19050"
139658,5,4,1,"19140"
139658,5,38,57,"20010"
139658,5,2,3,"22020"
139658,5,23,7,"22040"
139658,5,28,12,"22050"
139658,5,48,30,"22070"
139658,5,4,7,"22080"
139658,5,0,1,"49010"
139658,5,4,5,"49030"
139658,5,4,3,"49990"
139658,5,478,506,"99000"
139658,7,1,4,"04010"
139658,7,3,1,"04090"
139658,7,1,2,"04110"
139658,7,80,29,"05010"
139658,7,4,18,"08010"
139658,7,0,2,"11010"
139658,7,16,7,"12010"
139658,7,0,65,"12030"
139658,7,3,7,"12120"
139658,7,2,7,"12140"
139658,7,0,15,"12200"
139658,7,1,2,"12230"
139658,7,6,0,"12250"
139658,7,0,11,"13060"
139658,7,25,0,"14990"
139658,7,1,8,"15010"
139658,7,1,0,"15090"
139658,7,7,43,"16010"
139658,7,4,5,"17010"
139658,7,1,0,"19020"
139658,7,7,2,"19050"
139658,7,1,0,"19140"
139658,7,3,6,"20010"
139658,7,2,2,"22050"
139658,7,5,2,"22070"
139658,7,2,3,"22080"
139658,7,5,1,"23040"
139658,7,5,0,"49010"
139658,7,186,242,"99000"
139658,8,0,7,"90990"
139658,8,0,7,"99000"
139658,9,2,1,"04010"
139658,9,0,1,"04080"
139658,9,0,2,"04090"
139658,9,1,0,"04120"
139658,9,0,3,"11010"
139658,9,1,3,"15010"
139658,9,1,0,"15090"
139658,9,6,0,"15100"
139658,9,1,0,"17010"
139658,9,2,1,"19050"
139658,9,5,4,"20010"
139658,9,2,0,"22050"
139658,9,2,1,"22070"
139658,9,2,3,"22080"
139658,9,11,1,"23012"
139658,9,2,5,"49010"
139658,9,38,25,"99000"
139658,10,86,8,"12040"
139658,10,92,23,"12060"
139658,10,148,101,"14011"
139658,10,121,22,"23011"
139658,10,447,154,"99000"
139719,5,3,1,"01990"
139719,5,5,5,"04070"
139719,5,5,3,"05010"
139719,5,2,0,"05020"
139719,5,14,4,"05060"
139719,5,0,3,"05990"
139719,5,4,20,"08020"
139719,5,0,10,"08230"
139719,5,2,2,"08320"
139719,5,1,2,"08330"
139719,5,0,1,"08340"
139719,5,8,0,"08350"
139719,5,0,9,"08380"
139719,5,6,1,"08991"
139719,5,1,8,"08993"
139719,5,3,3,"08999"
139719,5,12,0,"09250"
139719,5,0,2,"13010"
139719,5,0,1,"13060"
139719,5,0,3,"15010"
139719,5,3,0,"19050"
139719,5,3,3,"20010"
139719,5,0,5,"21040"
139719,5,1,0,"22040"
139719,5,9,1,"22070"
139719,5,1,1,"22080"
139719,5,6,7,"22090"
139719,5,89,95,"99000"
139719,7,2,13,"08020"
139719,7,4,7,"08260"
139719,7,1,6,"20040"
139719,7,7,26,"99000"
140146,9,2,0,"23012"
140146,9,2,0,"99000"
140146,10,72,21,"23011"
140146,10,72,21,"99000"
139755,5,22,1,"02020"
139755,5,89,18,"02990"
139755,5,7,8,"04010"
139755,5,209,70,"05060"
139755,5,8,2,"05170"
139755,5,30,14,"07010"
139755,5,37,0,"09020"
139755,5,1,1,"09050"
139755,5,100,36,"09060"
139755,5,148,14,"09080"
139755,5,215,22,"09090"
139755,5,201,11,"09100"
139755,5,115,20,"09130"
139755,5,4,2,"09160"
139755,5,3,6,"09170"
139755,5,14,0,"09190"
139755,5,32,4,"09200"
139755,5,13,1,"09210"
139755,5,5,1,"09990"
139755,5,10,14,"12010"
139755,5,5,4,"17030"
139755,5,20,1,"19020"
139755,5,18,5,"19050"
139755,5,4,7,"19992"
139755,5,3,6,"20010"
139755,5,1313,268,"99000"
139755,7,38,8,"02020"
139755,7,25,5,"02060"
139755,7,2,0,"02990"
139755,7,1,0,"04990"
139755,7,49,9,"05060"
139755,7,11,2,"05070"
139755,7,45,12,"07010"
139755,7,1,0,"07990"
139755,7,8,0,"09020"
139755,7,19,0,"09060"
139755,7,35,4,"09080"
139755,7,97,1,"09090"
139755,7,34,1,"09100"
139755,7,9,0,"09120"
139755,7,11,1,"09130"
139755,7,6,0,"09140"
139755,7,3,0,"09160"
139755,7,1,0,"09170"
139755,7,8,0,"09200"
139755,7,8,0,"09210"
139755,7,14,0,"09220"
139755,7,29,4,"09990"
139755,7,9,3,"12020"
139755,7,5,2,"17030"
139755,7,9,0,"19020"
139755,7,6,0,"19050"
139755,7,8,2,"19992"
139755,7,3,3,"20010"
139755,7,494,57,"99000"
139755,9,1,0,"05170"
139755,9,6,0,"09020"
139755,9,3,0,"09060"
139755,9,3,0,"09080"
139755,9,6,0,"09090"
139755,9,4,0,"09100"
139755,9,1,0,"09120"
139755,9,4,0,"09130"
139755,9,2,0,"09160"
139755,9,6,0,"09200"
139755,9,4,1,"19020"
139755,9,14,0,"19050"
139755,9,2,1,"20010"
139755,9,56,2,"99000"
141097,5,273,21,"09250"
141097,5,273,21,"99000"
139931,5,41,12,"04010"
139931,5,30,8,"05010"
139931,5,16,17,"05020"
139931,5,15,4,"05040"
139931,5,53,23,"05060"
139931,5,30,24,"05090"
139931,5,0,10,"05140"
139931,5,11,4,"05170"
139931,5,15,13,"06020"
139931,5,2,41,"08020"
139931,5,0,3,"08040"
139931,5,4,27,"08080"
139931,5,1,55,"08230"
139931,5,2,6,"08310"
139931,5,0,5,"08330"
139931,5,2,1,"08340"
139931,5,24,17,"08350"
139931,5,0,5,"08380"
139931,5,5,1,"08390"
139931,5,0,9,"08993"
139931,5,1,1,"08999"
139931,5,75,6,"09250"
139931,5,4,1,"10010"
139931,5,4,8,"10040"
139931,5,2,0,"11030"
139931,5,1,0,"11050"
139931,5,0,4,"12230"
139931,5,1,20,"13020"
139931,5,0,12,"13030"
139931,5,0,5,"13040"
139931,5,0,4,"13050"
139931,5,0,9,"13070"
139931,5,0,4,"13990"
139931,5,3,14,"15010"
139931,5,5,20,"15060"
139931,5,0,1,"15990"
139931,5,4,6,"17010"
139931,5,2,0,"19020"
139931,5,1,0,"19050"
139931,5,4,2,"19140"
139931,5,12,14,"20010"
139931,5,11,29,"21030"
139931,5,36,22,"21050"
139931,5,5,5,"22010"
139931,5,8,3,"22050"
139931,5,17,10,"22070"
139931,5,9,26,"22080"
139931,5,456,511,"99000"
139931,7,1,1,"04010"
139931,7,8,2,"05010"
139931,7,3,55,"08020"
139931,7,0,2,"08040"
139931,7,4,11,"08070"
139931,7,0,17,"08080"
139931,7,3,6,"08220"
139931,7,0,48,"08230"
139931,7,4,7,"08250"
139931,7,6,7,"08260"
139931,7,23,11,"08270"
139931,7,0,1,"08280"
139931,7,3,13,"08290"
139931,7,0,5,"08300"
139931,7,3,6,"08310"
139931,7,1,1,"08320"
139931,7,1,3,"08330"
139931,7,2,3,"08340"
139931,7,7,2,"08350"
139931,7,0,6,"08380"
139931,7,6,0,"08390"
139931,7,0,3,"08993"
139931,7,7,7,"08999"
139931,7,3,0,"09250"
139931,7,1,11,"15010"
139931,7,3,2,"20010"
139931,7,8,2,"21020"
139931,7,2,4,"22010"
139931,7,99,236,"99000"
139764,5,7,5,"04010"
139764,5,54,25,"05010"
139764,5,0,9,"05140"
139764,5,5,50,"08020"
139764,5,5,6,"08350"
139764,5,0,5,"08380"
139764,5,1,3,"10020"
139764,5,1,3,"10050"
139764,5,0,2,"11050"
139764,5,0,23,"12030"
139764,5,0,5,"15010"
139764,5,0,1,"17010"
139764,5,4,2,"19050"
139764,5,3,0,"19140"
139764,5,10,14,"20010"
139764,5,6,0,"21030"
139764,5,2,4,"22010"
139764,5,2,7,"22050"
139764,5,8,4,"22070"
139764,5,108,168,"99000"
139764,7,1,0,"04010"
139764,7,7,89,"08020"
139764,7,1,6,"08300"
139764,7,10,3,"08350"
139764,7,1,8,"08380"
139764,7,1,8,"15010"
139764,7,3,4,"17010"
139764,7,1,1,"19010"
139764,7,10,8,"22010"
139764,7,3,0,"22050"
139764,7,1,0,"22070"
139764,7,39,127,"99000"
139940,5,17,20,"04010"
139940,5,136,74,"05020"
139940,5,34,6,"05040"
139940,5,163,43,"05060"
139940,5,93,54,"05090"
139940,5,16,3,"05110"
139940,5,24,6,"05120"
139940,5,14,2,"05170"
139940,5,15,10,"06010"
139940,5,20,54,"06020"
139940,5,19,13,"07020"
139940,5,4,61,"08020"
139940,5,12,20,"08030"
139940,5,1,3,"08080"
139940,5,3,35,"08230"
139940,5,0,5,"08310"
139940,5,5,7,"08320"
139940,5,8,4,"08350"
139940,5,0,3,"08370"
139940,5,0,18,"08380"
139940,5,2,3,"08390"
139940,5,14,31,"10020"
139940,5,1,6,"10030"
139940,5,6,6,"10040"
139940,5,1,2,"10070"
139940,5,4,8,"11020"
139940,5,0,3,"11030"
139940,5,2,2,"11050"
139940,5,20,24,"12010"
139940,5,11,6,"12020"
139940,5,7,60,"12030"
139940,5,3,19,"12120"
139940,5,3,20,"12220"
139940,5,2,12,"12230"
139940,5,0,18,"13060"
139940,5,17,27,"15010"
139940,5,1,1,"15040"
139940,5,1,7,"15060"
139940,5,7,5,"15090"
139940,5,14,10,"17010"
139940,5,2,1,"19020"
139940,5,4,2,"19050"
139940,5,7,1,"19140"
139940,5,30,77,"20010"
139940,5,4,9,"21030"
139940,5,2,15,"21040"
139940,5,52,35,"21050"
139940,5,4,11,"22020"
139940,5,5,2,"22040"
139940,5,15,16,"22050"
139940,5,3,4,"22060"
139940,5,18,10,"22070"
139940,5,8,19,"22080"
139940,5,17,21,"22140"
139940,5,871,934,"99000"
139940,7,1,2,"04010"
139940,7,13,7,"05010"
139940,7,77,40,"05020"
139940,7,52,25,"05040"
139940,7,65,9,"05060"
139940,7,13,3,"05070"
139940,7,34,10,"05090"
139940,7,8,3,"05110"
139940,7,12,1,"05120"
139940,7,5,6,"05130"
139940,7,4,4,"05160"
139940,7,2,0,"05170"
139940,7,12,5,"07020"
139940,7,14,259,"08020"
139940,7,34,85,"08030"
139940,7,9,114,"08080"
139940,7,0,1,"08150"
139940,7,5,10,"08210"
139940,7,2,81,"08230"
139940,7,66,143,"08260"
139940,7,44,30,"08270"
139940,7,1,24,"08300"
139940,7,0,7,"08310"
139940,7,4,13,"08320"
139940,7,13,18,"08350"
139940,7,2,35,"08380"
139940,7,19,20,"08390"
139940,7,2,1,"10020"
139940,7,0,1,"10030"
139940,7,3,1,"10040"
139940,7,1,4,"10060"
139940,7,3,6,"10090"
139940,7,0,1,"11020"
139940,7,0,2,"11030"
139940,7,0,3,"11050"
139940,7,1,22,"12030"
139940,7,2,3,"12230"
139940,7,4,15,"15010"
139940,7,3,30,"16010"
139940,7,9,6,"17010"
139940,7,1,1,"19020"
139940,7,4,0,"19050"
139940,7,8,7,"20010"
139940,7,32,14,"21020"
139940,7,2,1,"21050"
139940,7,4,0,"22040"
139940,7,4,5,"22050"
139940,7,1,0,"22060"
139940,7,1,1,"22070"
139940,7,1,3,"22080"
139940,7,3,16,"22140"
139940,7,600,1098,"99000"
139940,9,2,1,"05020"
139940,9,1,0,"05040"
139940,9,4,0,"05060"
139940,9,1,0,"05070"
139940,9,3,0,"05110"
139940,9,3,1,"05120"
139940,9,1,0,"05130"
139940,9,0,1,"05160"
139940,9,3,3,"08030"
139940,9,1,6,"08080"
139940,9,4,3,"08210"
139940,9,0,1,"08230"
139940,9,3,4,"08260"
139940,9,5,7,"08270"
139940,9,4,4,"08290"
139940,9,0,2,"08300"
139940,9,0,1,"08380"
139940,9,12,4,"08390"
139940,9,0,4,"15010"
139940,9,9,4,"20010"
139940,9,4,0,"22040"
139940,9,1,3,"22050"
139940,9,1,1,"22070"
139940,9,62,50,"99000"
140164,5,2,0,"04010"
140164,5,19,26,"05010"
140164,5,2,0,"05020"
140164,5,0,3,"08040"
140164,5,0,2,"10050"
140164,5,2,8,"15010"
140164,5,1,0,"17010"
140164,5,1,0,"21040"
140164,5,4,4,"22050"
140164,5,31,43,"99000"
140234,5,4,1,"04010"
140234,5,17,13,"05060"
140234,5,4,29,"08020"
140234,5,9,3,"08350"
140234,5,2,6,"10020"
140234,5,3,3,"10070"
140234,5,4,9,"15010"
140234,5,3,0,"15100"
140234,5,3,2,"17010"
140234,5,6,0,"19050"
140234,5,6,5,"20010"
140234,5,0,1,"21030"
140234,5,4,2,"22050"
140234,5,1,0,"22070"
140234,5,2,7,"22080"
140234,5,0,1,"23040"
140234,5,68,82,"99000"
140234,7,2,15,"08020"
140234,7,1,1,"17010"
140234,7,1,1,"22050"
140234,7,4,17,"99000"
140401,5,18,15,"12010"
140401,5,13,156,"12030"
140401,5,0,15,"12080"
140401,5,5,21,"12120"
140401,5,1,22,"12130"
140401,5,0,14,"12150"
140401,5,6,19,"12230"
140401,5,9,2,"12250"
140401,5,52,264,"99000"
140401,7,1,0,"04100"
140401,7,2,1,"04110"
140401,7,1,0,"04140"
140401,7,2,0,"04990"
140401,7,0,1,"08370"
140401,7,4,3,"10990"
140401,7,2,69,"12030"
140401,7,12,74,"99000"
140401,9,2,0,"04110"
140401,9,3,0,"04120"
140401,9,1,0,"04140"
140401,9,2,0,"04990"
140401,9,8,0,"99000"
140401,10,51,5,"12040"
140401,10,154,23,"12060"
140401,10,205,28,"99000"
140447,5,29,16,"04010"
140447,5,29,13,"05010"
140447,5,10,11,"05020"
140447,5,8,1,"05040"
140447,5,1,3,"05060"
140447,5,2,1,"05090"
140447,5,0,5,"06010"
140447,5,2,12,"08020"
140447,5,0,11,"08100"
140447,5,11,1,"08350"
140447,5,2,9,"10030"
140447,5,1,7,"10060"
140447,5,0,4,"11020"
140447,5,6,9,"15010"
140447,5,4,10,"15060"
140447,5,4,0,"15090"
140447,5,24,4,"15100"
140447,5,9,4,"17010"
140447,5,4,0,"19050"
140447,5,7,11,"20010"
140447,5,1,5,"21040"
140447,5,7,0,"22040"
140447,5,15,4,"22050"
140447,5,26,7,"22070"
140447,5,5,12,"22080"
140447,5,0,3,"49010"
140447,5,207,163,"99000"
140447,7,1,43,"08010"
140447,7,1,43,"99000"
140447,10,94,29,"14011"
140447,10,94,29,"99000"
140553,5,23,0,"04010"
140553,5,15,0,"05020"
140553,5,8,0,"05040"
140553,5,38,0,"05060"
140553,5,3,0,"05170"
140553,5,6,0,"06010"
140553,5,1,0,"07010"
140553,5,1,0,"08030"
140553,5,8,0,"08350"
140553,5,1,0,"10020"
140553,5,5,0,"10050"
140553,5,1,0,"11020"
140553,5,1,0,"11050"
140553,5,8,0,"15010"
140553,5,3,0,"15090"
140553,5,7,0,"15100"
140553,5,7,0,"17010"
140553,5,3,0,"19020"
140553,5,1,0,"19050"
140553,5,9,0,"20010"
140553,5,4,0,"22050"
140553,5,26,0,"22070"
140553,5,1,0,"22080"
140553,5,5,0,"22140"
140553,5,2,0,"49020"
140553,5,187,0,"99000"
140571,5,4,5,"04010"
140571,5,0,2,"05020"
140571,5,16,17,"05060"
140571,5,0,3,"05140"
140571,5,1,8,"05150"
140571,5,0,2,"06010"
140571,5,1,0,"06020"
140571,5,0,9,"08010"
140571,5,0,2,"08020"
140571,5,1,13,"08100"
140571,5,2,2,"08320"
140571,5,3,8,"08370"
140571,5,1,1,"10010"
140571,5,0,1,"11020"
140571,5,0,1,"11050"
140571,5,1,2,"12220"
140571,5,0,2,"13030"
140571,5,5,1,"13070"
140571,5,0,1,"15010"
140571,5,2,0,"17010"
140571,5,6,9,"20010"
140571,5,3,3,"22050"
140571,5,0,1,"22060"
140571,5,7,5,"22070"
140571,5,2,5,"22080"
140571,5,3,6,"22090"
140571,5,58,109,"99000"
140669,5,9,5,"04010"
140669,5,15,20,"05020"
140669,5,30,2,"05060"
140669,5,3,5,"05090"
140669,5,0,3,"05140"
140669,5,1,0,"05170"
140669,5,1,2,"05990"
140669,5,0,2,"08020"
140669,5,0,5,"08040"
140669,5,0,7,"08080"
140669,5,0,14,"08230"
140669,5,2,0,"08310"
140669,5,3,2,"08320"
140669,5,14,5,"08350"
140669,5,0,3,"10010"
140669,5,0,1,"11020"
140669,5,1,3,"15010"
140669,5,1,1,"17010"
140669,5,4,1,"19010"
140669,5,7,2,"19050"
140669,5,8,5,"20010"
140669,5,6,3,"21030"
140669,5,2,13,"21040"
140669,5,1,0,"22010"
140669,5,3,4,"22050"
140669,5,9,3,"22070"
140669,5,1,0,"22080"
140669,5,13,3,"22090"
140669,5,134,114,"99000"
140669,7,4,1,"04010"
140669,7,0,18,"08020"
140669,7,0,5,"08040"
140669,7,5,10,"08080"
140669,7,0,15,"08230"
140669,7,0,2,"08310"
140669,7,6,4,"08350"
140669,7,0,1,"11020"
140669,7,0,9,"15010"
140669,7,1,4,"17010"
140669,7,1,0,"19050"
140669,7,1,0,"20010"
140669,7,3,2,"22010"
140669,7,2,2,"22050"
140669,7,1,0,"22080"
140669,7,24,73,"99000"
140696,5,1,1,"04010"
140696,5,22,4,"05010"
140696,5,3,4,"05020"
140696,5,2,8,"08020"
140696,5,0,2,"08030"
140696,5,0,1,"15010"
140696,5,5,2,"15090"
140696,5,2,2,"17010"
140696,5,2,1,"19050"
140696,5,4,3,"20010"
140696,5,1,2,"22040"
140696,5,2,1,"22050"
140696,5,6,3,"22070"
140696,5,2,5,"22080"
140696,5,8,24,"49010"
140696,5,60,63,"99000"
140696,7,0,13,"08020"
140696,7,0,13,"99000"
140720,5,2,11,"04010"
140720,5,4,12,"05020"
140720,5,13,16,"05060"
140720,5,1,14,"08020"
140720,5,1,3,"15010"
140720,5,0,2,"17010"
140720,5,3,0,"19050"
140720,5,8,10,"22050"
140720,5,5,17,"22080"
140720,5,37,85,"99000"
140818,5,4,1,"04010"
